race_id,date,race_name,枠番,馬番,馬名,sex_code,age,斤量,騎手,単勝,人気,surface,distance,condition
202604020601,8月9日(日),2歳未勝利,1,1,エクスマキナ,牝,2,55.0,石川,8.5,,芝,2000.0,良
202604020601,8月9日(日),2歳未勝利,1,2,エイシンウルクンデ,牡,2,55.0,三浦,89.2,,芝,2000.0,良
202604020601,8月9日(日),2歳未勝利,2,3,セレスタイト,牡,2,55.0,杉原,80.8,,芝,2000.0,良
202604020601,8月9日(日),2歳未勝利,2,4,モンサンアミュザン,牝,2,55.0,木幡巧,221.9,,芝,2000.0,良
202604020601,8月9日(日),2歳未勝利,3,5,マイホームパパ,牡,2,55.0,江田照,123.1,,芝,2000.0,良
202604020601,8月9日(日),2歳未勝利,3,6,アオイノリプー,牡,2,55.0,田辺,5.7,,芝,2000.0,良
202604020601,8月9日(日),2歳未勝利,4,7,コスモフラムオット,牡,2,55.0,武藤,171.6,,芝,2000.0,良
202604020601,8月9日(日),2歳未勝利,4,8,ラガリーガ,牡,2,55.0,坂井,2.0,,芝,2000.0,良
202604020601,8月9日(日),2歳未勝利,5,9,セイウンオオゾラ,牡,2,55.0,大野,51.5,,芝,2000.0,良
202604020601,8月9日(日),2歳未勝利,5,10,ウィモウェ,牡,2,55.0,菱田,31.6,,芝,2000.0,良
202604020601,8月9日(日),2歳未勝利,6,11,シアルナーレ,牡,2,55.0,戸崎圭,7.7,,芝,2000.0,良
202604020601,8月9日(日),2歳未勝利,6,12,マスターボリューム,牝,2,55.0,柴田大,187.3,,芝,2000.0,良
202604020601,8月9日(日),2歳未勝利,7,13,スーパーユタカ,牡,2,53.0,石神深道,7.2,,芝,2000.0,良
202604020601,8月9日(日),2歳未勝利,7,14,ツーハーツ,牡,2,55.0,岩田望,12.6,,芝,2000.0,良
202604020601,8月9日(日),2歳未勝利,8,15,マハロハ,牝,2,55.0,吉村,63.1,,芝,2000.0,良
202604020601,8月9日(日),2歳未勝利,8,16,コスモモノポリー,牝,2,55.0,菊沢,207.3,,芝,2000.0,良
202604020602,8月9日(日),2歳新馬,1,1,クリガーレ,牡,2,55.0,菊沢,19.0,,芝,1200.0,良
202604020602,8月9日(日),2歳新馬,2,2,アーバンアート,牝,2,52.0,▲上里,163.0,,芝,1200.0,良
202604020602,8月9日(日),2歳新馬,3,3,ルブラッシュノモー,牡,2,52.0,▲石田,184.4,,芝,1200.0,良
202604020602,8月9日(日),2歳新馬,4,4,ワイズジュエル,牝,2,55.0,三浦,4.8,,芝,1200.0,良
202604020602,8月9日(日),2歳新馬,5,5,エスシークザン,牡,2,55.0,菱田,3.0,,芝,1200.0,良
202604020602,8月9日(日),2歳新馬,6,6,イスクメル,牡,2,54.0,☆田山,2.8,,芝,1200.0,良
202604020602,8月9日(日),2歳新馬,6,7,メジェグレイス,牝,2,55.0,江田照,11.0,,芝,1200.0,良
202604020602,8月9日(日),2歳新馬,7,8,ゴータマ,牡,2,55.0,原,74.8,,芝,1200.0,良
202604020602,8月9日(日),2歳新馬,7,9,キンバリー,牡,2,55.0,松岡,30.2,,芝,1200.0,良
202604020602,8月9日(日),2歳新馬,8,10,シジマ,牝,2,55.0,岩田望,6.9,,芝,1200.0,良
202604020602,8月9日(日),2歳新馬,8,11,ドッカイッチャッテ,牝,2,55.0,木幡初,49.9,,芝,1200.0,良
202604020603,8月9日(日),3歳未勝利,1,1,ローズオブジャパン,牝,3,55.0,松岡,8.8,,ダート,1200.0,良
202604020603,8月9日(日),3歳未勝利,2,2,クツワエターナル,牝,3,52.0,▲佐藤,451.8,,ダート,1200.0,良
202604020603,8月9日(日),3歳未勝利,2,3,ヨルヴィック,牝,3,55.0,吉村,6.0,,ダート,1200.0,良
202604020603,8月9日(日),3歳未勝利,3,4,エコロセレナ,牝,3,55.0,岩田望,4.2,,ダート,1200.0,良
202604020603,8月9日(日),3歳未勝利,3,5,プティシラー,牝,3,55.0,原優介,65.0,,ダート,1200.0,良
202604020603,8月9日(日),3歳未勝利,4,6,エトワールフィーユ,牝,3,55.0,菊沢一樹,151.5,,ダート,1200.0,良
202604020603,8月9日(日),3歳未勝利,4,7,ロジザボード,牝,3,55.0,戸崎圭,24.7,,ダート,1200.0,良
202604020603,8月9日(日),3歳未勝利,5,8,テリオスレイ,牝,3,55.0,坂井,10.8,,ダート,1200.0,良
202604020603,8月9日(日),3歳未勝利,5,9,ビューティドリーム,牝,3,53.0,△石神道,106.8,,ダート,1200.0,良
202604020603,8月9日(日),3歳未勝利,6,10,カウガールハット,牝,3,55.0,佐々木,264.7,,ダート,1200.0,良
202604020603,8月9日(日),3歳未勝利,6,11,アルペンローゼ,牝,3,54.0,☆田山,34.8,,ダート,1200.0,良
202604020603,8月9日(日),3歳未勝利,7,12,ハングローズ,牝,3,52.0,▲上里,2.1,,ダート,1200.0,良
202604020603,8月9日(日),3歳未勝利,7,13,キョウエイハル,牝,3,55.0,木幡巧,40.1,,ダート,1200.0,良
202604020603,8月9日(日),3歳未勝利,8,14,グランキンバリー,牝,3,55.0,野中,141.9,,ダート,1200.0,良
202604020603,8月9日(日),3歳未勝利,8,15,セントリアン,牝,3,52.0,▲石田,26.6,,ダート,1200.0,良
202604020604,8月9日(日),3歳未勝利,1,1,ダゴベルト,牡,3,57.0,杉原,490.8,,ダート,1800.0,良
202604020604,8月9日(日),3歳未勝利,2,2,オセアビシャイン,牡,3,57.0,佐々木,178.6,,ダート,1800.0,良
202604020604,8月9日(日),3歳未勝利,2,3,アデルフィー,牡,3,57.0,三浦,6.3,,ダート,1800.0,良
202604020604,8月9日(日),3歳未勝利,3,4,キセログラフィカ,牡,3,56.0,☆田山,12.1,,ダート,1800.0,良
202604020604,8月9日(日),3歳未勝利,3,5,ヌビアン,牡,3,54.0,▲上里,231.0,,ダート,1800.0,良
202604020604,8月9日(日),3歳未勝利,4,6,ユイノスレチガイ,牡,3,55.0,△石神道,134.2,,ダート,1800.0,良
202604020604,8月9日(日),3歳未勝利,4,7,ジュングロワール,牡,3,54.0,▲佐藤,277.7,,ダート,1800.0,良
202604020604,8月9日(日),3歳未勝利,5,8,カシマライフウ,牡,3,57.0,松岡,9.1,,ダート,1800.0,良
202604020604,8月9日(日),3歳未勝利,5,9,ハリコミチュウ,牝,3,55.0,木幡初,28.0,,ダート,1800.0,良
202604020604,8月9日(日),3歳未勝利,6,10,モンスターラッシュ,牡,3,57.0,石川,3.5,,ダート,1800.0,良
202604020604,8月9日(日),3歳未勝利,6,11,ラスタリア,牡,3,57.0,菊沢,29.3,,ダート,1800.0,良
202604020604,8月9日(日),3歳未勝利,7,12,クリムゾンリーフ,牡,3,57.0,坂井,2.0,,ダート,1800.0,良
202604020604,8月9日(日),3歳未勝利,7,13,クィーンズウィンク,牝,3,55.0,吉村,160.0,,ダート,1800.0,良
202604020604,8月9日(日),3歳未勝利,8,14,レッドリアライズ,牡,3,57.0,原,69.7,,ダート,1800.0,良
202604020604,8月9日(日),3歳未勝利,8,15,カノープス,牝,3,52.0,▲石田,166.9,,ダート,1800.0,良
202604020605,8月9日(日),3歳以上1勝クラス,1,1,ブリングライト,牡,6,58.0,木幡巧,47.0,,ダート,1200.0,良
202604020605,8月9日(日),3歳以上1勝クラス,2,2,ベルゼビュート,牡,3,56.0,佐々木大輔,7.1,,ダート,1200.0,良
202604020605,8月9日(日),3歳以上1勝クラス,2,3,サトノエスケープ,牡,3,56.0,田辺,9.3,,ダート,1200.0,良
202604020605,8月9日(日),3歳以上1勝クラス,3,4,エコロバロン,牡,3,53.0,▲石田,49.1,,ダート,1200.0,良
202604020605,8月9日(日),3歳以上1勝クラス,3,5,マジンタクシー,牝,3,54.0,木幡初,46.8,,ダート,1200.0,良
202604020605,8月9日(日),3歳以上1勝クラス,4,6,ベアアッコチャン,牝,3,54.0,大野,30.7,,ダート,1200.0,良
202604020605,8月9日(日),3歳以上1勝クラス,4,7,トキメキジニア,牝,4,56.0,丸田,506.9,,ダート,1200.0,良
202604020605,8月9日(日),3歳以上1勝クラス,5,8,プルシャプラ,牡,4,57.0,☆田山,39.2,,ダート,1200.0,良
202604020605,8月9日(日),3歳以上1勝クラス,5,9,アンバサダネージュ,牡,3,53.0,▲佐藤,2.8,,ダート,1200.0,良
202604020605,8月9日(日),3歳以上1勝クラス,6,10,スリーコーズ,牡,3,56.0,岩田望,15.6,,ダート,1200.0,良
202604020605,8月9日(日),3歳以上1勝クラス,6,11,ゼファーテソーロ,牡,3,56.0,菊沢,8.3,,ダート,1200.0,良
202604020605,8月9日(日),3歳以上1勝クラス,7,12,シュヴァルツシルト,牡,3,56.0,戸崎圭,3.4,,ダート,1200.0,良
202604020605,8月9日(日),3歳以上1勝クラス,7,13,タイセイブルーム,牡,3,56.0,原,54.7,,ダート,1200.0,良
202604020605,8月9日(日),3歳以上1勝クラス,8,14,ソリッドベーシス,セ,4,58.0,杉原,262.5,,ダート,1200.0,良
202604020605,8月9日(日),3歳以上1勝クラス,8,15,ペッパーミル,牡,5,55.0,▲上里,35.3,,ダート,1200.0,良
202604020606,8月9日(日),佐渡S,1,1,ライヒスアドラー,牡,3,55.0,佐々木,1.2,,芝,1800.0,良
202604020606,8月9日(日),佐渡S,2,2,コルレオニス,牡,5,58.0,Ｍデムーロ,23.6,,芝,1800.0,良
202604020606,8月9日(日),佐渡S,3,3,カニキュル,牝,5,56.0,杉原,11.2,,芝,1800.0,良
202604020606,8月9日(日),佐渡S,4,4,ガジュノリ,牝,5,56.0,田辺,14.9,,芝,1800.0,良
202604020606,8月9日(日),佐渡S,4,5,ハギノアルデバラン,牡,6,58.0,菊沢,63.7,,芝,1800.0,良
202604020606,8月9日(日),佐渡S,5,6,マカナ,牝,4,56.0,松岡,10.7,,芝,1800.0,良
202604020606,8月9日(日),佐渡S,5,7,モズロックンロール,牡,6,58.0,吉村,65.8,,芝,1800.0,良
202604020606,8月9日(日),佐渡S,6,8,クリニクラウン,牝,6,56.0,大野,80.8,,芝,1800.0,良
202604020606,8月9日(日),佐渡S,6,9,サトノヴィレ,セ,6,58.0,荻野極,48.9,,芝,1800.0,良
202604020606,8月9日(日),佐渡S,7,10,エラン,牡,5,58.0,田山,75.1,,芝,1800.0,良
202604020606,8月9日(日),佐渡S,7,11,デルアヴァー,牡,4,58.0,坂井,20.8,,芝,1800.0,良
202604020606,8月9日(日),佐渡S,8,12,エスコバル,セ,8,58.0,吉田豊,117.9,,芝,1800.0,良
202604020606,8月9日(日),佐渡S,8,13,テンミラクルスター,牝,4,56.0,石川,26.9,,芝,1800.0,良
202604020607,8月9日(日),レパードS,1,1,オオツカ,牡,3,57.0,津村,33.4,,ダート,1800.0,良
202604020607,8月9日(日),レパードS,2,2,ファイアマン,牡,3,57.0,原,18.9,,ダート,1800.0,良
202604020607,8月9日(日),レパードS,3,3,ヒシアムルーズ,牡,3,57.0,佐々木,35.8,,ダート,1800.0,良
202604020607,8月9日(日),レパードS,4,4,チェリヴェント,牡,3,57.0,吉村,20.2,,ダート,1800.0,良
202604020607,8月9日(日),レパードS,5,5,マクリール,牡,3,57.0,戸崎圭,12.4,,ダート,1800.0,良
202604020607,8月9日(日),レパードS,5,6,ドンエレクトス,牡,3,57.0,荻野極,5.8,,ダート,1800.0,良
202604020607,8月9日(日),レパードS,6,7,パラダイスフェイス,牡,3,57.0,石橋脩,93.3,,ダート,1800.0,良
202604020607,8月9日(日),レパードS,6,8,テンカムテキ,牡,3,57.0,石川,57.3,,ダート,1800.0,良
202604020607,8月9日(日),レパードS,7,9,ショウナンバンライ,牡,3,57.0,田山,4.0,,ダート,1800.0,良
202604020607,8月9日(日),レパードS,7,10,タガノアバンドーネ,牡,3,57.0,菱田,20.0,,ダート,1800.0,良
202604020607,8月9日(日),レパードS,8,11,パイロマンサー,牡,3,57.0,岩田望,5.1,,ダート,1800.0,良
202604020607,8月9日(日),レパードS,8,12,メルカントゥール,牡,3,57.0,坂井,3.1,,ダート,1800.0,良
